x,y
831688.314502512,1644138.228603608
831687.577082028,1644138.055973290
831686.835969066,1644137.890676317
831686.080137147,1644137.751021215
831685.309739095,1644137.625933680
831684.535291984,1644137.534019533
831683.764231701,1644137.456920700
831682.989275184,1644137.401920953
831682.207035606,1644137.354205003
831681.417258267,1644137.332230025
831680.616607278,1644137.317489297
831679.808673228,1644137.310032368
831679.007818487,1644137.310057431
831678.196293856,1644137.302551009
831677.388563579,1644137.280328423
831676.588167308,1644137.247130657
831675.784129509,1644137.217574805
831674.973114289,1644137.173154147
831674.172921784,1644137.125190726
831673.376268934,1644137.080968312
831672.576076433,1644137.033004944
831671.775883936,1644136.985041604
831670.979180156,1644136.944510706
831670.185965093,1644136.911412251
831669.392953785,1644136.863548085
831668.599891542,1644136.819375379
831667.814112360,1644136.767918926
831667.024844465,1644136.709030085
831666.235678447,1644136.642758401
831665.435435031,1644136.598486711
831664.635089743,1644136.561597916
831663.827410465,1644136.535684359
831663.030299215,1644136.524685201
831662.232882346,1644136.535834674
831661.446186322,1644136.550824245
831660.655695965,1644136.580530032
831659.872132114,1644136.628792105
831659.088415461,1644136.688128504
831658.311676254,1644136.762329753
831657.538323903,1644136.851346307
831656.768205600,1644136.966252467
831656.019528982,1644137.088838785
831655.185588171,1644137.226441789
831654.317747564,1644137.374777111
831653.446816450,1644137.530577730
831652.582778345,1644137.676647251
831651.680746410,1644137.832266068
831650.868475891,1644137.987822491
831650.084927084,1644138.155016075
831649.284934314,1644138.330604653
831648.495950586,1644138.519863530
831647.733832403,1644138.725264559
831646.974092610,1644138.937959056
831646.229946169,1644139.154272808
831645.512260753,1644139.373282592
831644.794524418,1644139.595983829
831644.083969282,1644139.818784170
831643.373261360,1644140.052658830
831642.658860998,1644140.293866833
831641.951489030,1644140.546248239
831641.247605804,1644140.806062074
831640.547262252,1644141.069616901
831639.846969653,1644141.329480313
831639.157346974,1644141.596875236
831638.467724315,1644141.864270176
