x,y
661604.165878046,1509937.587763411
661604.763733983,1509938.389363921
661605.368947044,1509939.185427456
661605.975163671,1509939.980724463
661606.583943018,1509940.774064054
661607.195033881,1509941.565619267
661607.808375355,1509942.355437117
661608.420973094,1509943.145831757
661609.033300357,1509943.936436161
661609.646122231,1509944.726657227
661610.259468015,1509945.516470667
661610.874898938,1509946.304661494
661611.494182466,1509947.089810164
661612.118178761,1509947.871237463
661612.749217815,1509948.646968319
661613.382953402,1509949.420518060
661614.016991685,1509950.193819720
661614.650601180,1509950.967472355
661615.283361439,1509951.741820116
661615.914570543,1509952.517431464
661616.544964420,1509953.293706905
661617.168412370,1509954.075570454
661617.790670235,1509954.858380214
661618.410482991,1509955.643129949
661619.033568092,1509956.425276757
661619.658773357,1509957.205737119
661620.306013172,1509957.967986542
661620.966151886,1509958.718716620
661621.656399895,1509959.442289481
661622.387764658,1509960.122700835
661623.143959969,1509960.777046807
661623.970366705,1509961.339847437
661624.822547611,1509961.858710627
661625.722035678,1509962.295655953
661626.656721429,1509962.644924614
661627.608654727,1509962.951230010
661628.591555378,1509963.134346810
661629.578444991,1509963.289254819
661630.575608348,1509963.364522601
661631.574136200,1509963.403565849
661632.574136199,1509963.403526613
661633.573493381,1509963.373609790
661634.572569702,1509963.330638814
661635.570590786,1509963.268119954
661636.568479922,1509963.203180555
661637.566281332,1509963.136905772
661638.564243459,1509963.073267647
661639.562707253,1509963.017859598
661640.561272159,1509962.964358989
661641.559998212,1509962.913898409
661642.558694446,1509962.862854449
661643.557360438,1509962.811218831
661644.555921399,1509962.757616389
661645.554406926,1509962.702601376
661646.552676353,1509962.643858453
661647.550830791,1509962.583131861
661648.549057210,1509962.523604887
661649.547311253,1509962.464538266
661650.545789546,1509962.409427688
661651.544323868,1509962.355305534
661652.543266785,1509962.309416730
661653.542266708,1509962.264747470
661654.541707141,1509962.231298698
661655.541194482,1509962.199493297
661656.540915639,1509962.175879575
661657.540649576,1509962.152828637
661658.540412082,1509962.131035701
